user_id,task_id,record_date,actuals
4,2015,2022-05-04,120
4,2015,2022-05-05,120
4,2038,2022-03-14,30
4,2038,2022-03-17,30
4,2038,2022-03-21,120
4,2038,2022-03-22,120
4,2038,2022-03-23,120
4,2038,2022-03-24,120
4,2038,2022-03-25,120
4,2038,2022-03-28,240
4,2038,2022-03-29,240
4,2038,2022-03-30,240
4,2038,2022-03-31,240
4,2038,2022-04-01,180
4,2038,2022-04-04,240
4,2038,2022-04-05,180
4,2038,2022-04-06,240
4,2038,2022-04-07,240
4,2038,2022-04-08,240
4,2038,2022-04-11,240
4,2038,2022-04-12,180
4,2038,2022-04-13,240
4,2038,2022-04-14,240
4,2038,2022-04-25,240
4,2038,2022-04-26,180
4,2038,2022-04-27,240
4,2038,2022-04-28,240
4,2038,2022-04-29,240
4,2038,2022-05-02,240
4,2038,2022-05-03,240
4,2038,2022-05-04,240
4,2038,2022-05-05,240
4,2038,2022-05-09,360
4,2038,2022-05-10,360
4,2038,2022-05-11,360
4,2038,2022-05-12,360
4,2038,2022-05-13,360
4,2038,2022-05-16,360
4,2038,2022-05-17,360
4,2038,2022-05-18,360
4,2038,2022-05-19,360
4,2038,2022-05-24,360
4,2038,2022-05-25,360
4,2038,2022-05-26,180
4,2038,2022-05-27,360
4,2038,2022-05-30,360
4,2038,2022-05-31,360
4,2038,2022-06-01,360
4,2038,2022-06-02,360
4,2038,2022-06-03,360
4,2038,2022-06-06,360
4,2038,2022-06-07,360
4,2038,2022-06-08,360
4,2038,2022-06-09,360
4,2038,2022-06-10,360
4,2038,2022-06-13,360
4,2038,2022-06-14,360
4,2038,2022-06-15,360
4,2038,2022-06-16,360
4,2038,2022-06-17,360
4,2038,2022-06-20,360
4,2038,2022-06-21,360
4,2038,2022-06-27,360
4,2038,2022-06-28,360
4,2038,2022-06-29,360
4,2038,2022-06-30,360
4,2038,2022-07-18,480
4,2038,2022-07-19,360
4,2038,2022-07-20,480
4,2038,2022-07-21,480
4,2038,2022-07-22,480
4,2038,2022-07-25,480
4,2038,2022-07-26,360
4,2038,2022-07-27,480
4,2038,2022-07-28,480
4,2038,2022-07-29,480
4,2038,2022-10-11,480
4,2038,2022-10-12,480
4,2038,2022-10-13,480
4,2038,2022-10-14,360
4,2038,2022-10-17,360
4,2038,2022-10-18,360
4,2038,2022-10-20,480
4,2038,2022-10-24,480
4,2038,2022-10-25,360
4,2038,2022-10-26,480
4,2038,2022-10-27,480
4,2038,2022-10-28,480
4,2038,2022-10-31,480
4,2038,2022-11-01,480
4,2038,2022-11-02,480
4,2038,2022-11-03,480
4,2038,2022-11-08,240
4,2038,2022-11-09,360
4,2038,2022-11-10,360
4,2038,2022-11-15,240
4,2038,2022-11-16,360
4,2038,2022-11-17,360
4,2038,2022-11-22,360
4,2038,2022-11-23,360
4,2038,2022-11-24,360
4,2038,2022-11-29,360
4,2038,2022-11-30,360
4,2038,2022-12-01,360
4,2038,2022-12-06,360
4,2038,2022-12-07,360
4,2038,2022-12-08,360
4,2038,2022-12-13,360
4,2038,2022-12-14,360
4,2038,2022-12-15,360
4,2038,2022-12-20,360
4,2038,2022-12-21,360
4,2038,2022-12-22,360
4,2064,2022-08-09,120
4,2081,2022-08-08,480
4,2081,2022-08-09,360
4,2081,2022-08-10,480
4,2081,2022-08-11,480
4,2081,2022-08-12,480
4,2081,2022-08-15,480
4,2081,2022-08-16,360
4,2081,2022-08-17,480
4,2081,2022-08-18,480
4,2081,2022-08-19,480
4,2081,2022-09-06,360
4,2081,2022-09-07,360
4,2081,2022-09-08,360
4,2081,2022-09-09,360
4,2081,2022-10-05,480
4,2081,2022-10-06,480
4,2081,2022-10-07,480
4,2081,2023-06-13,240
4,2081,2023-06-14,240
4,2081,2023-06-15,240
4,2081,2023-06-16,240
4,2081,2023-06-19,240
4,2081,2023-06-20,240
4,2081,2023-06-21,240
4,2081,2023-06-22,240
4,2081,2023-06-23,240
4,2081,2023-06-26,240
4,2081,2023-06-27,240
4,2081,2023-06-28,240
4,2081,2023-06-29,240
4,3330,2023-02-27,120
4,3330,2023-02-28,240
4,3330,2023-03-01,240
4,3330,2023-03-02,360
4,3330,2023-03-03,480
4,3330,2023-03-06,240
4,3330,2023-03-07,240
4,3330,2023-03-08,240
4,3330,2023-03-09,240
4,3330,2023-03-10,240
4,3330,2023-03-13,240
4,3330,2023-03-14,240
4,3330,2023-03-15,240
4,3330,2023-03-16,240
4,3330,2023-03-17,240
4,3330,2023-03-20,240
4,3330,2023-03-21,240
4,3330,2023-03-22,240
4,3330,2023-03-23,240
4,3330,2023-03-24,240
4,3330,2023-03-27,240
4,3330,2023-03-28,240
4,3330,2023-03-29,240
4,3330,2023-03-30,240
4,3330,2023-03-31,240
4,3330,2023-04-03,240
4,3330,2023-04-04,240
4,3330,2023-04-05,240
4,3330,2023-04-06,240
4,3330,2023-04-10,240
4,3330,2023-04-11,240
4,3330,2023-04-12,240
4,3330,2023-04-13,240
4,3330,2023-04-14,240
4,3330,2023-04-17,240
4,3330,2023-04-18,240
4,3330,2023-04-19,240
4,3330,2023-04-20,240
4,3330,2023-04-21,240
4,3330,2023-04-24,240
4,3330,2023-04-25,240
4,3330,2023-04-26,240
4,3330,2023-04-27,240
4,3330,2023-04-28,240
4,3330,2023-05-01,180
4,3330,2023-05-02,180
4,3330,2023-05-03,180
4,3330,2023-05-04,180
4,3330,2023-05-05,180
4,3330,2023-05-08,600
4,3330,2023-05-09,240
4,3330,2023-05-10,180
4,3330,2023-05-11,180
4,3330,2023-05-12,180
4,3330,2023-05-15,180
4,3330,2023-05-16,180
4,3330,2023-05-17,180
4,3330,2023-05-18,180
4,3330,2023-05-19,180
4,3330,2023-06-13,240
4,3330,2023-06-14,240
4,3330,2023-06-15,240
4,3330,2023-06-16,240
4,3330,2023-06-19,240
4,3330,2023-06-20,240
4,3330,2023-06-21,240
4,3330,2023-06-22,240
4,3330,2023-06-23,240
4,3330,2023-06-26,240
4,3330,2023-06-27,240
4,3330,2023-06-28,240
4,3330,2023-06-29,240
4,3330,2023-06-30,240
4,3340,2023-01-03,360
4,3340,2023-01-04,360
4,3340,2023-01-05,360
4,3340,2023-01-06,360
4,3340,2023-01-09,360
4,3340,2023-01-10,360
4,3340,2023-01-11,360
4,3340,2023-01-12,360
4,3340,2023-01-13,360
4,3340,2023-01-16,360
4,3340,2023-01-17,360
4,3340,2023-01-18,360
4,3340,2023-01-19,360
4,3340,2023-01-20,360
4,3340,2023-01-23,360
4,3340,2023-01-24,360
4,3340,2023-01-25,360
4,3340,2023-01-26,360
4,3340,2023-01-27,360
4,3340,2023-01-30,360
4,3340,2023-01-31,360
4,3340,2023-02-01,360
4,3340,2023-02-02,360
4,3340,2023-02-03,360
4,3340,2023-02-08,360
4,3340,2023-02-09,360
4,3340,2023-02-27,360
4,3340,2023-02-28,240
4,3340,2023-03-01,240
4,3340,2023-03-02,120
4,3340,2023-03-06,240
4,3340,2023-03-07,240
4,3340,2023-03-08,240
4,3340,2023-03-09,240
4,3340,2023-03-10,240
4,3340,2023-03-13,240
4,3340,2023-03-14,240
4,3340,2023-03-15,240
4,3340,2023-03-16,240
4,3340,2023-03-17,240
4,3340,2023-03-20,240
4,3340,2023-03-21,240
4,3340,2023-03-22,240
4,3340,2023-03-23,240
4,3340,2023-03-24,240
4,3340,2023-03-27,240
4,3340,2023-03-28,240
4,3340,2023-03-29,240
4,3340,2023-03-30,240
4,3340,2023-03-31,240
4,3340,2023-04-03,120
4,3340,2023-04-04,120
4,3340,2023-04-05,120
4,3340,2023-04-06,120
4,3340,2023-04-10,120
4,3340,2023-04-11,120
4,3340,2023-04-12,120
4,3340,2023-04-13,120
4,3340,2023-04-14,120
4,3340,2023-04-17,120
4,3340,2023-04-18,120
4,3340,2023-04-19,120
4,3340,2023-04-20,120
4,3340,2023-04-21,120
4,3340,2023-04-24,120
4,3340,2023-04-25,120
4,3340,2023-04-26,120
4,3340,2023-04-27,120
4,3340,2023-04-28,120
4,3340,2023-05-01,120
4,3340,2023-05-02,120
4,3340,2023-05-03,120
4,3340,2023-05-04,120
4,3340,2023-05-05,120
4,3340,2023-05-08,60
4,3340,2023-05-09,60
4,3340,2023-05-10,120
4,3340,2023-05-11,120
4,3340,2023-05-12,120
4,3340,2023-05-15,480
4,3340,2023-05-16,480
4,3340,2023-05-17,240
4,3340,2023-05-18,120
4,3340,2023-05-19,120
4,3371,2023-04-03,120
4,3371,2023-04-04,120
4,3371,2023-04-05,120
4,3371,2023-04-06,120
4,3371,2023-04-10,120
4,3371,2023-04-11,120
4,3371,2023-04-12,120
4,3371,2023-04-13,120
4,3371,2023-04-14,120
4,3371,2023-04-17,120
4,3371,2023-04-18,120
4,3371,2023-04-19,120
4,3371,2023-04-20,120
4,3371,2023-04-21,120
4,3371,2023-04-24,120
4,3371,2023-04-25,120
4,3371,2023-04-26,120
4,3371,2023-04-27,120
4,3371,2023-04-28,120
4,3371,2023-05-01,180
4,3371,2023-05-02,180
4,3371,2023-05-03,180
4,3371,2023-05-04,180
4,3371,2023-05-05,180
4,3371,2023-05-08,60
4,3371,2023-05-09,180
4,3371,2023-05-10,180
4,3371,2023-05-11,180
4,3371,2023-05-12,180
4,3371,2023-05-15,120
4,3371,2023-05-16,120
4,3371,2023-05-17,60
4,3371,2023-05-18,120
4,3371,2023-05-19,120
5,14,2008-10-27,480
5,14,2008-10-28,480
5,14,2008-10-29,480
5,14,2008-10-30,480
5,14,2008-10-31,480
5,14,2008-11-03,480
5,14,2008-11-04,480
5,14,2008-11-05,480
5,14,2008-11-06,480
5,14,2008-11-07,480
5,14,2008-11-10,480
5,14,2008-11-11,480
5,14,2008-11-13,480
5,14,2008-11-14,480
5,14,2008-11-17,480
5,14,2008-11-18,480
5,14,2008-11-19,480
5,14,2008-11-20,480
5,14,2008-11-21,480
5,14,2008-11-24,480
5,14,2008-11-25,480
5,14,2008-11-26,300
5,14,2008-11-27,480
5,14,2008-11-28,480
5,14,2008-12-01,480
5,14,2008-12-02,480
5,14,2008-12-03,480
5,14,2008-12-04,480
5,14,2008-12-05,480
5,14,2008-12-08,480
5,14,2008-12-09,480
5,14,2008-12-10,480
5,14,2008-12-11,480
5,14,2008-12-12,480
5,14,2008-12-15,480
5,14,2008-12-16,480
5,14,2008-12-17,480
5,14,2008-12-18,480
5,14,2008-12-19,480
5,14,2008-12-22,480
5,14,2008-12-23,480
5,14,2008-12-24,480
5,14,2008-12-29,480
5,14,2008-12-30,480
5,14,2008-12-31,480
5,14,2009-01-02,480
5,14,2009-01-05,480
5,14,2009-01-06,480
5,14,2009-01-07,480
5,14,2009-01-08,480
5,14,2009-01-09,480
5,14,2009-01-12,480
5,14,2009-01-13,480
5,14,2009-01-14,480
5,14,2009-01-15,480
5,14,2009-01-16,480
5,14,2009-01-19,480
5,14,2009-01-20,480
5,14,2009-01-21,480
5,14,2009-01-22,480
5,14,2009-01-23,480
5,14,2009-01-26,480
5,14,2009-01-27,480
5,14,2009-01-28,480
5,14,2009-01-29,480
5,14,2009-01-30,480
5,14,2009-02-02,480
5,14,2009-02-03,480
5,14,2009-02-04,480
5,14,2009-02-05,480
5,14,2009-02-06,480
5,14,2009-02-09,480
5,14,2009-02-10,480
5,14,2009-02-11,480
5,14,2009-02-12,480
5,14,2009-02-13,480
5,14,2009-02-16,480
5,14,2009-02-17,480
5,14,2009-02-18,480
5,14,2009-02-19,480
5,14,2009-02-20,480
5,14,2009-02-23,480
5,14,2009-02-24,480
5,14,2009-02-25,480
5,14,2009-02-26,480
5,14,2009-02-27,480
5,14,2009-03-02,480
5,14,2009-03-03,480
5,14,2009-03-04,480
5,14,2009-03-05,480
5,14,2009-03-06,480
5,14,2009-03-09,480
5,14,2009-03-10,480
5,14,2009-03-11,480
5,14,2009-03-12,480
5,14,2009-03-13,480
5,14,2009-03-16,480
5,14,2009-03-17,480
5,14,2009-03-18,480
5,14,2009-03-19,480
5,14,2009-03-20,480
5,14,2009-03-23,480
5,14,2009-03-24,480
5,14,2009-03-25,480
5,14,2009-03-26,480
5,14,2009-03-27,480
5,14,2009-03-30,480
5,14,2009-03-31,480
5,14,2009-04-01,480
5,14,2009-04-02,480
5,14,2009-04-03,480
5,14,2009-04-06,480
5,14,2009-04-07,480
5,14,2009-04-08,480
5,14,2009-04-09,480
5,14,2009-04-13,480
5,14,2009-04-14,480
5,14,2009-04-15,480
5,14,2009-04-16,480
5,14,2009-04-17,480
5,14,2009-04-20,480
5,14,2009-04-21,480
5,14,2009-04-22,480
5,14,2009-04-23,480
5,14,2009-04-24,480
5,14,2009-04-27,480
5,14,2009-04-28,480
5,14,2009-04-29,480
5,14,2009-04-30,480
5,14,2009-05-01,480
5,14,2009-05-04,480
5,14,2009-05-05,480
5,14,2009-05-06,480
5,14,2009-05-07,480
5,14,2009-05-08,480
5,14,2009-05-11,480
5,14,2009-05-12,480
5,14,2009-05-13,480
5,14,2009-05-14,480
5,14,2009-05-15,480
5,14,2009-05-19,480
5,14,2009-05-20,480
5,14,2009-05-21,480
5,14,2009-05-22,480
5,14,2009-05-25,480
5,14,2009-05-26,480
5,14,2009-05-27,480
5,14,2009-05-28,480
5,14,2009-05-29,480
5,14,2009-06-01,480
5,14,2009-06-02,480
5,14,2009-06-03,480
5,14,2009-06-04,480
5,14,2009-06-05,480
5,14,2009-06-08,480
5,14,2009-06-09,480
5,14,2009-06-10,480
5,14,2009-06-11,480
5,14,2009-06-12,480
5,14,2009-06-15,480
5,14,2009-06-16,480
5,14,2009-06-17,480
5,14,2009-06-18,480
5,14,2009-06-19,480
5,14,2009-06-22,480
5,14,2009-07-13,480
5,14,2009-07-14,480
5,14,2009-07-15,480
5,14,2009-07-16,480
5,14,2009-07-17,480
5,14,2009-07-20,480
5,14,2009-07-21,480
5,14,2009-07-22,480
5,14,2009-07-23,480
5,14,2009-07-24,480
5,14,2009-07-27,480
5,14,2009-07-28,480
5,14,2009-07-29,480
5,14,2009-07-30,480
5,14,2009-07-31,480
5,14,2009-08-03,480
5,14,2009-08-04,480
5,14,2009-08-05,480
5,14,2009-08-06,480
5,14,2009-08-07,480
5,14,2009-08-10,480
5,14,2009-08-11,480
5,14,2009-08-12,480
5,14,2009-08-13,480
5,14,2009-08-14,480
5,14,2009-08-17,480
5,14,2009-08-18,480
5,14,2009-08-19,480
5,14,2009-08-20,480
5,14,2009-08-21,480
5,14,2009-08-24,480
5,14,2009-08-25,480
5,14,2009-08-26,480
5,14,2009-08-27,480
5,14,2009-08-28,480
5,14,2009-08-31,480
5,14,2009-09-01,480
5,14,2009-09-02,480
5,14,2009-09-03,480
5,14,2009-09-04,480
5,14,2009-09-07,480
5,14,2009-09-08,480
5,14,2009-09-09,480
5,14,2009-09-11,480
5,14,2009-09-14,480
5,14,2009-09-15,480
5,14,2009-09-16,480
5,14,2009-09-17,480
5,14,2009-09-18,480
5,14,2009-09-21,480
5,14,2009-09-22,480
5,14,2009-09-23,480
5,14,2009-09-24,480
5,14,2009-09-25,480
5,14,2009-09-28,480
5,14,2009-09-29,480
5,14,2009-09-30,480
5,14,2009-10-01,480
5,14,2009-10-02,480
5,14,2009-10-05,480
5,14,2009-10-06,480
5,14,2009-10-07,480
5,14,2009-10-08,480
5,14,2009-10-09,480
5,14,2009-10-13,480
5,14,2009-10-14,480
5,14,2009-10-15,480
5,14,2009-10-16,480
5,14,2009-10-19,480
5,14,2009-10-20,480
5,14,2009-10-21,480
5,14,2009-10-22,480
5,14,2009-10-23,480
5,14,2009-10-26,480
5,14,2009-10-27,480
5,14,2009-10-28,480
5,14,2009-10-29,480
5,14,2009-10-30,480
5,14,2009-11-02,480
5,14,2009-11-03,480
5,14,2009-11-04,480
5,14,2009-11-05,480
5,14,2009-11-06,480
5,14,2009-11-09,480
5,14,2009-11-10,480
5,14,2009-11-11,480
5,14,2009-11-12,480
5,14,2009-11-13,480
5,14,2009-11-16,480
5,14,2009-11-17,480
5,14,2009-11-18,480
5,14,2009-11-19,480
5,14,2009-11-20,480
5,14,2009-11-23,480
5,14,2009-11-24,480
5,14,2009-11-25,480
5,14,2009-11-26,480
5,14,2009-11-27,480
5,14,2009-11-30,480
5,14,2009-12-01,480
5,14,2009-12-02,480
5,14,2009-12-03,480
5,14,2009-12-04,480
5,14,2009-12-07,480
5,14,2009-12-08,480
5,14,2009-12-09,480
5,14,2009-12-10,480
5,14,2009-12-11,480
5,14,2009-12-14,480
5,14,2009-12-15,480
5,14,2009-12-16,480
5,14,2009-12-17,480
5,14,2009-12-18,480
5,14,2009-12-21,480
5,14,2009-12-22,480
5,14,2009-12-23,480
5,14,2009-12-24,480
5,14,2009-12-29,480
5,14,2009-12-30,480
5,14,2009-12-31,480
5,14,2010-01-04,480
5,14,2010-01-05,480
5,14,2010-01-06,480
5,14,2010-01-07,480
5,14,2010-01-08,480
5,14,2010-01-11,480
5,14,2010-01-12,480
5,14,2010-01-13,480
5,14,2010-01-14,480
5,14,2010-01-15,480
5,14,2010-01-18,480
5,14,2010-01-19,480
5,14,2010-01-20,480
5,14,2010-01-21,480
5,14,2010-01-22,480
5,14,2010-01-25,480
5,14,2010-01-26,480
5,14,2010-01-27,480
5,14,2010-01-28,480
5,14,2010-01-29,480
5,14,2010-02-01,480
5,14,2010-02-02,480
5,14,2010-02-03,480
5,14,2010-02-04,480
5,14,2010-02-05,480
5,14,2010-02-08,480
5,14,2010-02-09,480
5,14,2010-02-10,480
5,14,2010-02-11,480
5,14,2010-02-12,480
5,14,2010-02-15,480
5,14,2010-02-16,480
5,14,2010-02-17,480
5,14,2010-02-18,480
5,14,2010-02-19,480
5,14,2010-02-22,480
5,14,2010-02-23,480
5,14,2010-02-24,480
5,14,2010-02-25,480
5,14,2010-02-26,480
5,14,2010-03-01,480
5,14,2010-03-02,480
5,14,2010-03-03,480
5,14,2010-03-04,480
5,14,2010-03-05,480
5,14,2010-03-08,480
5,14,2010-03-09,480
5,14,2010-03-10,480
5,14,2010-03-11,480
5,14,2010-03-12,480
5,14,2010-03-15,480
5,14,2010-03-16,480
5,14,2010-03-17,480
5,14,2010-03-18,480
5,14,2010-03-19,480
5,14,2010-03-22,480
5,14,2010-03-23,480
5,14,2010-03-24,480
5,14,2010-03-25,480
5,14,2010-03-26,480
5,14,2010-03-29,480
5,14,2010-03-30,480
5,14,2010-03-31,480
5,14,2010-04-01,480
5,14,2010-04-05,480
5,14,2010-04-06,480
5,14,2010-04-07,480
5,14,2010-04-08,480
5,14,2010-04-09,480
5,14,2010-04-12,480
5,14,2010-04-13,480
5,14,2010-04-14,480
5,14,2010-04-15,480
5,14,2010-04-16,480
5,14,2010-04-19,480
5,14,2010-04-20,480
5,14,2010-04-21,480
5,14,2010-04-22,480
5,14,2010-04-23,480
5,14,2010-04-26,480
5,14,2010-04-27,480
5,14,2010-04-28,480
5,14,2010-04-29,480
5,14,2010-04-30,480
5,14,2010-05-03,480
5,14,2010-05-04,480
5,14,2010-05-05,480
5,14,2010-05-06,480
5,14,2010-05-07,480
5,16,2009-06-23,480
5,16,2009-06-24,480
5,16,2009-06-25,480
5,16,2009-06-26,480
5,16,2009-06-29,480
5,16,2009-06-30,480
5,16,2009-07-02,480
5,16,2009-07-03,480
5,16,2009-07-04,480
5,16,2009-07-06,480
5,16,2009-07-07,480
5,16,2009-07-08,480
5,16,2009-07-09,480
5,16,2009-07-10,480
5,33,2008-11-12,480
5,33,2009-09-10,480
5,34,2008-11-26,180
5,53,2009-12-25,480
5,53,2009-12-28,480
5,53,2010-01-01,480
5,53,2010-04-02,480
6,5,2008-11-03,360
6,5,2008-11-04,120
6,5,2008-11-05,60
6,5,2008-11-06,60
6,5,2008-11-07,60
6,8,2008-11-03,120
6,8,2008-11-18,60
6,8,2008-11-19,60
6,9,2008-11-04,360
6,9,2008-11-05,420
6,9,2008-11-06,420
6,9,2008-11-07,420
6,9,2008-11-10,480
6,9,2008-11-11,480
6,9,2008-11-12,480
6,9,2008-11-13,480
6,9,2008-11-14,480
6,9,2008-11-17,480
6,9,2008-11-18,420
6,9,2008-11-19,420
6,9,2008-11-20,480
6,9,2008-11-21,480
7,2,2008-11-03,480
7,2,2008-11-04,480
7,2,2008-11-05,420
7,2,2008-11-06,60
7,2,2008-11-07,360
7,2,2008-11-10,600
7,2,2008-11-11,600
7,2,2008-11-12,510
7,2,2008-11-13,600
7,2,2008-11-14,360
7,2,2008-11-17,480
7,2,2008-11-18,480
7,2,2008-11-19,360
7,2,2008-11-20,180
7,2,2008-11-21,300
7,2,2008-11-24,360
7,2,2008-11-25,480
7,2,2008-11-27,120
7,2,2008-11-28,480
7,2,2008-12-03,120
7,2,2008-12-05,180
7,2,2008-12-15,180
7,2,2008-12-16,60
7,2,2008-12-17,60
7,16,2008-12-08,240
7,16,2009-03-25,480
7,16,2009-03-26,480
7,16,2009-07-02,480
7,17,2008-11-26,240
7,17,2008-12-01,120
7,17,2008-12-02,120
7,17,2008-12-04,60
7,17,2008-12-26,120
7,27,2008-11-04,60
7,27,2008-11-05,60
7,27,2008-11-07,60
7,27,2008-11-17,60
7,27,2008-11-18,60
7,27,2008-11-19,180
7,27,2008-11-20,360
7,27,2008-11-21,240
7,27,2008-12-15,420
7,27,2008-12-16,540
7,27,2008-12-17,540
7,27,2008-12-18,540
7,27,2008-12-19,480
7,27,2008-12-22,600
7,27,2008-12-23,600
7,27,2008-12-24,600
7,27,2009-01-26,360
7,27,2009-01-27,300
7,27,2009-01-28,540
7,27,2009-01-29,360
7,27,2009-01-30,480
7,27,2009-02-02,420
7,27,2009-02-03,420
7,27,2009-02-04,360
7,27,2009-02-05,420
7,27,2009-02-06,480
7,27,2009-02-09,300
7,27,2009-02-10,360
7,27,2009-02-11,360
7,27,2009-02-13,360
7,27,2009-02-23,300
7,27,2009-02-24,360
7,27,2009-02-25,240
7,27,2009-02-26,300
7,27,2009-02-27,300
7,27,2009-03-02,480
7,27,2009-03-03,480
7,27,2009-03-04,480
7,27,2009-03-05,480
7,27,2009-03-06,480
7,27,2009-03-09,420
7,27,2009-03-10,480
7,27,2009-03-11,540
7,27,2009-03-12,480
7,27,2009-03-13,540
7,27,2009-03-16,540
7,27,2009-03-17,600
7,27,2009-03-18,480
7,27,2009-03-19,600
7,27,2009-03-20,480
7,27,2009-03-23,540
7,27,2009-03-24,480
7,27,2009-03-27,540
7,27,2009-03-28,180
7,27,2009-03-30,480
7,27,2009-03-31,480
7,27,2009-04-01,480
7,27,2009-04-02,480
7,27,2009-04-03,480
7,27,2009-04-06,360
7,27,2009-04-07,360
7,27,2009-04-08,600
7,27,2009-04-09,480
7,27,2009-04-12,180
7,27,2009-04-13,600
7,27,2009-04-14,600
7,27,2009-04-15,540
7,27,2009-04-16,480
7,27,2009-04-17,540
7,27,2009-04-20,720
7,27,2009-04-21,480
7,27,2009-04-22,600
7,27,2009-04-23,600
7,27,2009-04-24,540
7,27,2009-04-25,240
7,27,2009-04-26,240
7,27,2009-04-27,720
7,27,2009-04-28,600
7,27,2009-04-29,600
7,27,2009-04-30,720
7,27,2009-05-01,600
7,27,2009-05-02,240
7,27,2009-05-03,120
7,27,2009-05-04,540
7,27,2009-05-05,480
7,27,2009-05-06,540
7,27,2009-05-07,540
7,27,2009-05-08,480
7,27,2009-05-11,540
7,27,2009-05-12,600
7,27,2009-05-13,540
7,27,2009-05-14,540
7,27,2009-05-15,480
7,27,2009-05-18,180
7,27,2009-05-19,600
7,27,2009-05-20,540
7,27,2009-05-21,600
7,27,2009-05-22,480
7,27,2009-05-24,120
7,27,2009-05-25,600
7,27,2009-05-26,600
7,27,2009-05-27,480
7,27,2009-05-28,540
7,27,2009-05-29,480
7,27,2009-06-01,600
7,27,2009-06-02,540
7,27,2009-06-03,600
7,27,2009-06-04,600
7,27,2009-06-05,540
7,27,2009-06-06,480
7,27,2009-06-07,360
7,27,2009-06-08,480
7,27,2009-06-09,600
7,27,2009-06-10,540
7,27,2009-06-11,540
7,27,2009-06-12,540
7,27,2009-06-14,240
7,27,2009-06-15,660
7,27,2009-06-16,720
7,27,2009-06-17,600
7,27,2009-06-18,600
7,27,2009-06-19,900
7,27,2009-06-20,240
7,27,2009-06-21,240
7,27,2009-06-22,600
7,27,2009-06-23,540
7,27,2009-06-24,540
7,27,2009-06-25,480
7,27,2009-06-26,600
7,27,2009-06-29,600
7,27,2009-06-30,600
7,27,2009-07-03,660
7,27,2009-07-05,360
7,27,2009-07-06,660
7,27,2009-07-07,600
7,27,2009-07-08,600
7,27,2009-07-09,660
7,27,2009-07-10,1020
7,27,2009-07-11,720
7,27,2009-07-13,720
7,27,2009-07-14,720
7,27,2009-07-15,720
7,27,2009-07-16,660
7,27,2009-07-17,600
7,27,2009-07-19,120
7,27,2009-07-20,660
7,27,2009-07-21,600
7,27,2009-07-22,600
7,27,2009-07-23,720
7,27,2009-07-24,600
7,27,2009-07-25,120
7,28,2008-11-03,180
7,28,2008-11-04,120
7,28,2008-11-05,120
7,28,2008-11-06,120
7,28,2008-11-07,60
7,28,2008-11-10,120
7,28,2008-11-11,60
7,28,2008-11-12,120
7,28,2008-11-13,120
7,28,2008-11-14,120
7,28,2008-11-24,120
7,28,2008-11-25,120
7,28,2008-11-26,180
7,28,2008-11-27,240
7,28,2008-11-28,60
7,28,2008-12-01,360
7,28,2008-12-02,480
7,28,2008-12-03,360
7,28,2008-12-04,420
7,28,2008-12-05,360
7,28,2008-12-08,300
7,28,2008-12-09,540
7,28,2008-12-10,540
7,28,2008-12-11,540
7,28,2008-12-12,540
7,28,2008-12-29,600
7,28,2008-12-30,540
7,28,2008-12-31,480
7,28,2009-01-02,480
7,28,2009-01-05,600
7,28,2009-01-06,540
7,28,2009-01-07,540
7,28,2009-01-08,480
7,28,2009-01-09,540
7,28,2009-01-12,600
7,28,2009-01-13,480
7,28,2009-01-14,540
7,28,2009-01-15,540
7,28,2009-01-16,600
7,28,2009-01-19,660
7,28,2009-01-20,600
7,28,2009-01-21,600
7,28,2009-01-22,660
7,28,2009-01-23,600
7,28,2009-01-26,240
7,28,2009-01-27,240
7,28,2009-02-02,180
7,28,2009-02-03,120
7,28,2009-02-04,180
7,28,2009-02-09,240
7,28,2009-02-10,120
7,28,2009-02-11,120
7,28,2009-02-12,420
7,28,2009-02-13,120
7,28,2009-02-16,180
7,28,2009-02-17,480
7,28,2009-02-18,480
7,28,2009-02-19,480
7,28,2009-02-20,480
7,28,2009-02-23,180
7,28,2009-02-24,120
7,28,2009-02-25,240
7,28,2009-02-26,180
7,28,2009-02-27,180
7,28,2009-03-09,180
7,28,2009-03-11,60
7,28,2009-04-06,480
7,28,2009-04-07,240
7,28,2009-04-09,120
7,53,2008-12-25,480
7,53,2008-12-26,480
7,53,2009-01-01,480
7,53,2009-02-16,300
7,53,2009-04-10,480
7,53,2009-05-18,480
7,53,2009-07-01,480
7,81,2009-07-26,240
7,81,2009-07-27,480
7,81,2009-07-28,480
7,81,2009-07-29,480
8,2,2008-11-07,120
8,2,2008-11-10,300
8,2,2008-11-11,240
8,2,2008-11-12,180
8,2,2008-11-13,300
8,2,2008-11-14,180
8,2,2008-11-17,240
8,2,2008-11-18,240
8,2,2008-11-19,240
8,2,2008-11-20,240
8,2,2008-11-27,120
8,2,2008-11-28,120
8,2,2008-12-09,60
8,2,2008-12-15,120
8,2,2009-01-13,60
8,2,2009-01-14,60
8,2,2009-01-15,300
8,2,2009-01-16,120
8,2,2009-01-26,240
8,2,2009-02-08,60
8,2,2009-02-09,180
8,3,2008-11-06,180
8,3,2008-11-07,120
8,3,2008-11-24,180
8,3,2008-11-25,180
8,3,2008-11-27,120
8,3,2008-11-28,60
8,3,2008-12-01,180
8,3,2008-12-12,60
8,12,2008-12-03,60
8,12,2008-12-11,60
8,12,2009-01-06,60
8,12,2009-07-22,180
